current_stock,running_stock,quantity,unit_price,transaction_cost,section_id,brand,supplier,location,manager,section_name,transaction_type,unit_of_measure,performed_by,transaction_date,stock_level
34,33,18,899.44,175.67,4,Brand C,Supplier X,Depot 2,Manager 1,Section A,Return,Pieces,User3,2024-02-19,Perfect
11,12,14,341.44,134.34,5,Brand A,Supplier Z,Depot 2,Manager 3,Section A,Return,Kg,User2,2024-09-23,Low
19,20,8,237.64,311.58,18,Brand A,Supplier Y,Depot 2,Manager 3,Section B,Return,Pieces,User2,2024-06-04,Low
61,67,42,215.1,24.05,13,Brand C,Supplier Y,Depot 2,Manager 2,Section C,Sale,Pieces,User3,2024-08-27,High
24,15,14,820.74,346.54,8,Brand B,Supplier Y,Depot 3,Manager 3,Section A,Purchase,Kg,User3,2024-08-01,Low
67,52,49,483.19,336.3,16,Brand C,Supplier Y,Depot 2,Manager 3,Section A,Return,Pieces,User1,2024-05-25,High
29,26,29,981.17,20.74,6,Brand A,Supplier Y,Depot 2,Manager 1,Section B,Purchase,Kg,User3,2024-09-16,Perfect
21,14,10,961.73,240.18,6,Brand B,Supplier X,Depot 3,Manager 2,Section C,Return,Kg,User2,2024-07-18,Low
61,64,47,292.64,396.56,2,Brand B,Supplier Z,Depot 1,Manager 1,Section A,Return,Pieces,User2,2024-08-01,High
85,84,51,494.85,107.75,12,Brand D,Supplier Z,Depot 3,Manager 3,Section B,Sale,Kg,User3,2024-06-04,Very High
12,19,11,675.06,293.03,14,Brand D,Supplier X,Depot 2,Manager 2,Section B,Sale,Pieces,User2,2024-09-21,Low
74,52,48,684.35,395.75,8,Brand C,Supplier X,Depot 3,Manager 3,Section B,Purchase,Boxes,User3,2024-10-29,High
46,41,28,487.4,90.11,20,Brand C,Supplier Y,Depot 1,Manager 2,Section B,Sale,Pieces,User2,2024-10-28,Perfect
63,67,42,784.62,126.39,19,Brand B,Supplier Z,Depot 1,Manager 1,Section B,Purchase,Kg,User1,2024-11-13,High
9,7,5,895.53,296.12,12,Brand A,Supplier Z,Depot 3,Manager 1,Section B,Purchase,Boxes,User2,2024-07-23,Very Low
15,16,10,906.17,82.91,12,Brand A,Supplier Z,Depot 1,Manager 3,Section B,Sale,Boxes,User2,2024-10-10,Low
26,26,17,924.84,439.38,20,Brand A,Supplier Y,Depot 1,Manager 3,Section B,Return,Boxes,User3,2024-03-15,Perfect
34,44,24,286.64,216.66,8,Brand D,Supplier Y,Depot 3,Manager 2,Section B,Purchase,Pieces,User1,2024-05-26,Perfect
69,63,49,570.49,224.23,12,Brand D,Supplier X,Depot 2,Manager 3,Section C,Purchase,Kg,User2,2024-06-14,High
67,57,48,81.44,347.96,12,Brand A,Supplier Y,Depot 2,Manager 2,Section B,Return,Kg,User3,2024-03-14,High
13,14,6,277.87,377.21,20,Brand A,Supplier Z,Depot 3,Manager 3,Section C,Sale,Pieces,User1,2024-02-12,Low
88,85,54,605.5,52.63,7,Brand D,Supplier Z,Depot 2,Manager 3,Section C,Return,Kg,User2,2024-07-20,Very High
31,29,23,715.77,481.94,18,Brand D,Supplier X,Depot 2,Manager 1,Section A,Sale,Kg,User2,2024-02-01,Perfect
18,16,8,701.16,498.97,20,Brand A,Supplier Z,Depot 1,Manager 1,Section C,Return,Boxes,User2,2024-12-04,Low
8,8,1,44.15,60.36,6,Brand A,Supplier Z,Depot 1,Manager 3,Section B,Purchase,Boxes,User3,2024-03-16,Very Low
31,43,27,872.93,270.62,10,Brand A,Supplier Z,Depot 1,Manager 1,Section A,Sale,Pieces,User3,2024-03-18,Perfect
1,0,4,45.99,206.19,10,Brand C,Supplier Y,Depot 1,Manager 2,Section B,Return,Kg,User1,2024-01-20,Very Low
23,14,15,45.21,129.28,2,Brand B,Supplier X,Depot 3,Manager 2,Section B,Return,Kg,User2,2024-08-21,Low
76,94,65,971.23,471.73,2,Brand A,Supplier Y,Depot 3,Manager 1,Section C,Sale,Pieces,User2,2024-10-12,Very High
70,73,43,731.73,125.84,19,Brand D,Supplier Y,Depot 3,Manager 3,Section C,Sale,Pieces,User2,2024-08-20,High
15,14,7,336.49,436.65,9,Brand A,Supplier Y,Depot 2,Manager 1,Section A,Sale,Kg,User2,2024-12-13,Low
46,42,19,804.0,270.79,16,Brand B,Supplier X,Depot 1,Manager 3,Section A,Purchase,Kg,User3,2024-03-11,Perfect
7,6,2,983.73,296.23,8,Brand B,Supplier X,Depot 3,Manager 2,Section B,Sale,Boxes,User2,2024-07-23,Very Low
20,12,8,823.66,395.88,11,Brand A,Supplier Z,Depot 2,Manager 1,Section B,Return,Pieces,User2,2024-06-21,Low
16,22,14,411.56,61.31,2,Brand B,Supplier Z,Depot 1,Manager 3,Section C,Return,Boxes,User3,2024-03-17,Low
2,3,2,468.31,415.59,4,Brand C,Supplier Y,Depot 1,Manager 2,Section B,Sale,Boxes,User2,2024-02-10,Very Low
2,3,2,306.14,229.84,1,Brand C,Supplier X,Depot 3,Manager 2,Section C,Sale,Boxes,User2,2024-01-19,Very Low
18,13,10,896.52,199.5,13,Brand D,Supplier X,Depot 3,Manager 1,Section B,Sale,Boxes,User1,2024-06-17,Low
78,77,69,177.65,110.93,8,Brand A,Supplier X,Depot 1,Manager 3,Section B,Sale,Boxes,User3,2024-07-28,Very High
92,89,70,849.14,273.57,14,Brand D,Supplier Y,Depot 1,Manager 2,Section A,Sale,Boxes,User3,2024-03-03,Very High
9,1,5,741.28,489.01,16,Brand A,Supplier Y,Depot 2,Manager 3,Section B,Purchase,Kg,User3,2024-05-02,Very Low
36,26,25,464.45,358.85,8,Brand A,Supplier Z,Depot 1,Manager 1,Section A,Return,Pieces,User1,2024-07-28,Perfect
60,52,42,549.55,295.42,20,Brand B,Supplier X,Depot 2,Manager 3,Section C,Sale,Boxes,User1,2024-03-26,High
60,63,43,624.11,302.29,15,Brand C,Supplier Z,Depot 3,Manager 2,Section B,Return,Pieces,User3,2024-10-25,High
77,82,68,72.65,498.62,14,Brand C,Supplier Z,Depot 3,Manager 1,Section B,Sale,Pieces,User1,2024-05-18,Very High
12,11,7,288.03,255.11,15,Brand A,Supplier Y,Depot 1,Manager 3,Section A,Sale,Pieces,User3,2024-08-04,Low
61,51,41,821.89,134.95,15,Brand D,Supplier X,Depot 1,Manager 1,Section B,Sale,Pieces,User3,2024-02-04,High
2,0,1,779.1,275.21,15,Brand B,Supplier Z,Depot 2,Manager 3,Section C,Purchase,Kg,User3,2024-03-19,Very Low
65,61,39,150.79,420.2,9,Brand C,Supplier X,Depot 3,Manager 3,Section B,Return,Boxes,User2,2024-04-12,High
78,100,68,275.99,73.58,11,Brand D,Supplier Y,Depot 1,Manager 2,Section A,Return,Kg,User2,2024-08-06,Very High
32,39,19,666.75,41.95,15,Brand C,Supplier Z,Depot 1,Manager 3,Section C,Return,Boxes,User2,2024-09-09,Perfect
51,68,41,62.93,53.34,20,Brand C,Supplier X,Depot 1,Manager 1,Section B,Sale,Pieces,User1,2024-03-13,High
36,46,25,486.07,488.61,1,Brand A,Supplier Y,Depot 3,Manager 3,Section C,Sale,Kg,User2,2024-06-17,Perfect
54,53,50,278.18,465.04,5,Brand B,Supplier X,Depot 2,Manager 2,Section A,Sale,Kg,User1,2024-11-08,High
40,30,20,863.27,155.95,4,Brand B,Supplier Y,Depot 2,Manager 3,Section C,Sale,Pieces,User1,2024-03-09,Perfect
100,91,56,229.72,131.85,8,Brand D,Supplier Z,Depot 3,Manager 3,Section A,Sale,Pieces,User2,2024-09-13,Very High
30,38,23,213.16,11.01,2,Brand D,Supplier X,Depot 3,Manager 1,Section B,Return,Boxes,User2,2024-09-15,Perfect
64,56,50,513.59,465.93,2,Brand C,Supplier X,Depot 3,Manager 1,Section B,Return,Boxes,User2,2024-05-04,High
80,80,64,138.98,332.57,14,Brand D,Supplier X,Depot 2,Manager 3,Section C,Sale,Pieces,User2,2024-10-24,Very High
15,15,10,688.62,312.59,14,Brand A,Supplier X,Depot 2,Manager 2,Section C,Purchase,Boxes,User2,2024-03-20,Low
57,69,41,66.36,484.35,5,Brand D,Supplier X,Depot 1,Manager 1,Section C,Purchase,Pieces,User1,2024-03-23,High
85,81,62,222.9,12.54,11,Brand D,Supplier Y,Depot 3,Manager 3,Section B,Purchase,Boxes,User3,2024-01-09,Very High
4,4,0,256.65,162.64,7,Brand B,Supplier X,Depot 3,Manager 3,Section B,Return,Boxes,User3,2024-02-15,Very Low
33,33,26,25.16,272.58,3,Brand C,Supplier Z,Depot 2,Manager 2,Section B,Purchase,Pieces,User1,2024-11-14,Perfect
48,37,20,797.94,480.44,19,Brand B,Supplier Y,Depot 2,Manager 3,Section B,Sale,Pieces,User3,2024-10-08,Perfect
32,42,30,950.07,312.51,7,Brand D,Supplier X,Depot 1,Manager 1,Section C,Return,Kg,User3,2024-07-26,Perfect
12,23,7,121.96,5.79,12,Brand B,Supplier X,Depot 2,Manager 1,Section C,Purchase,Pieces,User2,2024-03-28,Low
25,22,9,247.21,224.99,15,Brand A,Supplier Z,Depot 1,Manager 1,Section B,Sale,Boxes,User1,2024-11-23,Low
16,15,8,116.13,173.51,14,Brand A,Supplier X,Depot 2,Manager 2,Section A,Return,Pieces,User1,2024-12-13,Low
19,11,8,557.52,335.86,20,Brand C,Supplier Y,Depot 1,Manager 3,Section C,Purchase,Kg,User3,2024-02-03,Low
20,15,11,844.51,344.72,6,Brand A,Supplier Y,Depot 3,Manager 2,Section A,Purchase,Pieces,User2,2024-12-03,Low
16,23,11,862.34,38.12,3,Brand C,Supplier Y,Depot 3,Manager 3,Section A,Sale,Pieces,User3,2024-01-06,Low
100,100,75,129.14,388.95,3,Brand A,Supplier X,Depot 2,Manager 3,Section B,Sale,Kg,User3,2024-12-07,Very High
6,9,5,479.58,115.48,8,Brand B,Supplier X,Depot 2,Manager 1,Section B,Purchase,Boxes,User1,2024-12-25,Very Low
54,72,42,711.02,50.54,14,Brand B,Supplier Z,Depot 3,Manager 1,Section B,Sale,Boxes,User3,2024-05-05,High
16,13,12,132.47,165.78,1,Brand C,Supplier X,Depot 2,Manager 1,Section C,Sale,Boxes,User2,2024-08-23,Low
78,98,63,84.32,228.76,17,Brand C,Supplier Y,Depot 1,Manager 1,Section A,Return,Kg,User3,2024-02-15,Very High
60,66,36,759.13,287.78,10,Brand D,Supplier Z,Depot 1,Manager 1,Section B,Purchase,Boxes,User1,2024-11-05,High
99,87,70,807.57,456.17,3,Brand C,Supplier Z,Depot 1,Manager 3,Section C,Sale,Boxes,User3,2024-08-02,Very High
81,88,51,303.92,383.68,5,Brand A,Supplier Z,Depot 1,Manager 1,Section A,Sale,Pieces,User3,2024-08-26,Very High
33,29,30,764.09,303.12,17,Brand D,Supplier Y,Depot 2,Manager 3,Section B,Sale,Boxes,User3,2024-06-07,Perfect
67,74,32,926.14,247.9,18,Brand C,Supplier Z,Depot 1,Manager 1,Section B,Return,Pieces,User2,2024-04-06,High
61,64,34,870.48,301.41,14,Brand D,Supplier Z,Depot 2,Manager 3,Section A,Purchase,Kg,User1,2024-02-18,High
11,18,10,171.69,285.39,9,Brand C,Supplier Z,Depot 3,Manager 1,Section A,Return,Kg,User1,2024-11-20,Low
5,0,5,429.85,153.45,19,Brand C,Supplier Y,Depot 2,Manager 3,Section C,Purchase,Boxes,User3,2024-12-16,Very Low
86,78,75,798.49,104.91,9,Brand A,Supplier Z,Depot 3,Manager 2,Section B,Sale,Pieces,User3,2024-08-08,Very High
63,55,50,462.64,428.45,3,Brand A,Supplier Z,Depot 2,Manager 2,Section A,Sale,Pieces,User3,2024-05-16,High
9,5,0,657.88,73.54,5,Brand A,Supplier Y,Depot 2,Manager 2,Section A,Sale,Kg,User1,2024-04-10,Very Low
48,32,17,582.08,88.13,20,Brand B,Supplier X,Depot 1,Manager 2,Section C,Purchase,Boxes,User1,2024-03-31,Perfect
69,68,36,52.65,72.34,19,Brand D,Supplier Y,Depot 3,Manager 3,Section B,Sale,Pieces,User2,2024-11-21,High
21,14,10,719.17,269.11,2,Brand D,Supplier Y,Depot 1,Manager 1,Section B,Return,Kg,User3,2024-03-24,Low
62,58,38,563.61,352.34,6,Brand B,Supplier Z,Depot 3,Manager 1,Section C,Purchase,Kg,User3,2024-09-12,High
60,56,50,664.46,57.17,4,Brand D,Supplier Z,Depot 1,Manager 3,Section B,Sale,Pieces,User3,2024-04-05,High
77,76,79,537.31,256.39,10,Brand D,Supplier Y,Depot 2,Manager 3,Section B,Sale,Kg,User2,2024-01-28,Very High
30,30,21,233.92,116.72,16,Brand C,Supplier Z,Depot 2,Manager 3,Section B,Purchase,Pieces,User3,2024-09-21,Perfect
77,78,71,566.85,160.44,13,Brand D,Supplier Z,Depot 1,Manager 2,Section C,Sale,Kg,User3,2024-02-07,Very High
11,15,9,199.48,449.5,3,Brand C,Supplier Y,Depot 2,Manager 1,Section C,Sale,Pieces,User2,2024-01-20,Low
89,88,80,16.74,222.14,8,Brand C,Supplier X,Depot 2,Manager 2,Section B,Purchase,Boxes,User1,2024-11-21,Very High
73,73,40,97.44,191.67,2,Brand D,Supplier X,Depot 1,Manager 1,Section C,Return,Kg,User1,2024-03-25,High
93,96,60,422.71,302.53,10,Brand A,Supplier Z,Depot 1,Manager 3,Section A,Return,Kg,User2,2024-10-30,Very High
14,23,9,199.83,461.82,12,Brand B,Supplier X,Depot 3,Manager 3,Section C,Return,Boxes,User3,2024-06-15,Low
21,25,11,840.5,336.17,10,Brand C,Supplier Y,Depot 1,Manager 2,Section A,Sale,Pieces,User1,2024-12-09,Low
3,2,2,251.31,275.45,8,Brand C,Supplier X,Depot 2,Manager 2,Section C,Sale,Boxes,User2,2024-10-05,Very Low
55,54,37,869.04,327.66,2,Brand C,Supplier Y,Depot 2,Manager 3,Section A,Purchase,Kg,User3,2024-03-17,High
22,22,14,697.7,126.98,5,Brand C,Supplier X,Depot 3,Manager 2,Section B,Sale,Kg,User3,2024-06-16,Low
8,8,5,412.39,50.87,11,Brand C,Supplier Y,Depot 2,Manager 2,Section A,Return,Boxes,User3,2024-05-03,Very Low
8,5,4,649.43,92.75,10,Brand D,Supplier Y,Depot 2,Manager 2,Section A,Purchase,Pieces,User3,2024-11-14,Very Low
6,9,1,479.05,402.54,7,Brand B,Supplier Z,Depot 2,Manager 1,Section C,Return,Pieces,User2,2024-02-24,Very Low
3,2,4,208.62,54.7,10,Brand C,Supplier Z,Depot 1,Manager 3,Section A,Return,Pieces,User3,2024-09-17,Very Low
17,20,10,619.05,398.83,18,Brand A,Supplier Z,Depot 1,Manager 1,Section C,Sale,Pieces,User1,2024-04-24,Low
9,9,4,145.44,382.11,14,Brand B,Supplier Y,Depot 3,Manager 1,Section C,Sale,Kg,User3,2024-06-22,Very Low
58,70,44,579.66,344.36,11,Brand A,Supplier Y,Depot 1,Manager 1,Section A,Sale,Pieces,User2,2024-03-08,High
71,72,36,433.98,309.63,1,Brand C,Supplier Z,Depot 2,Manager 2,Section C,Return,Kg,User1,2024-06-05,High
89,95,62,815.58,354.18,9,Brand A,Supplier X,Depot 2,Manager 1,Section A,Purchase,Pieces,User3,2024-11-19,Very High
0,0,0,141.92,333.2,14,Brand B,Supplier X,Depot 3,Manager 1,Section C,Return,Kg,User3,2024-05-19,Very Low
9,10,1,248.78,241.92,13,Brand A,Supplier Y,Depot 1,Manager 1,Section B,Sale,Pieces,User3,2024-07-03,Very Low
29,48,29,885.05,315.45,15,Brand D,Supplier Z,Depot 1,Manager 3,Section B,Sale,Boxes,User3,2024-08-03,Perfect
96,99,71,248.5,498.36,8,Brand C,Supplier Z,Depot 1,Manager 2,Section A,Sale,Pieces,User2,2024-09-20,Very High
36,39,22,771.85,344.82,3,Brand C,Supplier X,Depot 2,Manager 2,Section A,Sale,Pieces,User2,2024-04-14,Perfect
23,17,15,863.74,130.78,16,Brand C,Supplier Z,Depot 3,Manager 1,Section A,Return,Kg,User3,2024-06-01,Low
11,18,7,338.08,344.56,15,Brand C,Supplier Z,Depot 3,Manager 2,Section A,Return,Kg,User2,2024-08-12,Low
63,55,43,691.01,395.79,16,Brand D,Supplier Z,Depot 2,Manager 2,Section B,Return,Kg,User3,2024-03-18,High
67,58,41,644.9,210.97,18,Brand B,Supplier Y,Depot 3,Manager 2,Section C,Purchase,Boxes,User1,2024-09-14,High
55,70,37,77.39,195.31,3,Brand D,Supplier Z,Depot 3,Manager 3,Section C,Sale,Pieces,User3,2024-09-24,High
9,10,4,593.58,352.88,1,Brand B,Supplier Y,Depot 3,Manager 3,Section C,Purchase,Kg,User1,2024-11-04,Very Low
75,60,44,658.86,87.01,7,Brand B,Supplier Y,Depot 2,Manager 3,Section A,Purchase,Boxes,User1,2024-04-13,High
79,93,66,858.85,203.85,12,Brand B,Supplier X,Depot 2,Manager 3,Section A,Return,Kg,User3,2024-09-27,Very High
59,66,35,808.36,366.83,2,Brand B,Supplier X,Depot 1,Manager 2,Section B,Sale,Pieces,User1,2024-08-27,High
50,33,30,931.22,165.03,5,Brand C,Supplier X,Depot 2,Manager 1,Section B,Return,Pieces,User2,2024-06-28,Perfect
18,20,9,482.78,391.33,11,Brand C,Supplier X,Depot 3,Manager 2,Section B,Sale,Pieces,User3,2024-01-15,Low
18,16,11,748.65,458.46,12,Brand B,Supplier Z,Depot 2,Manager 1,Section C,Return,Pieces,User1,2024-07-26,Low
7,1,3,318.07,262.73,8,Brand D,Supplier X,Depot 1,Manager 1,Section C,Purchase,Boxes,User1,2024-12-28,Very Low
8,6,4,856.93,281.3,13,Brand D,Supplier Z,Depot 2,Manager 1,Section A,Sale,Pieces,User3,2024-09-20,Very Low
94,96,66,300.59,28.23,7,Brand B,Supplier Y,Depot 3,Manager 2,Section B,Purchase,Boxes,User2,2024-09-09,Very High
15,20,11,948.21,263.08,20,Brand C,Supplier X,Depot 2,Manager 1,Section C,Purchase,Kg,User1,2024-08-19,Low
25,13,14,502.19,131.13,11,Brand B,Supplier X,Depot 1,Manager 3,Section C,Sale,Pieces,User1,2024-03-25,Low
13,18,14,700.1,336.73,15,Brand D,Supplier Z,Depot 1,Manager 2,Section B,Purchase,Boxes,User2,2024-05-22,Low
62,73,33,38.51,264.03,14,Brand A,Supplier X,Depot 2,Manager 2,Section A,Return,Boxes,User3,2024-11-27,High
49,29,22,209.1,183.54,16,Brand A,Supplier X,Depot 3,Manager 3,Section C,Return,Kg,User2,2024-03-21,Perfect
23,13,13,362.75,190.3,5,Brand D,Supplier X,Depot 1,Manager 1,Section B,Return,Kg,User1,2024-01-03,Low
25,15,10,164.82,146.39,1,Brand D,Supplier Z,Depot 2,Manager 3,Section C,Purchase,Boxes,User2,2024-10-20,Low
6,6,1,40.52,440.53,11,Brand A,Supplier X,Depot 1,Manager 3,Section B,Return,Boxes,User2,2024-10-22,Very Low
65,67,45,607.73,67.46,11,Brand B,Supplier Y,Depot 2,Manager 2,Section A,Sale,Boxes,User1,2024-03-07,High
71,54,32,450.07,353.18,13,Brand D,Supplier X,Depot 1,Manager 3,Section C,Purchase,Boxes,User2,2024-12-03,High
47,33,17,234.95,95.97,8,Brand A,Supplier X,Depot 1,Manager 1,Section C,Return,Boxes,User3,2024-09-03,Perfect
88,84,76,926.39,190.12,20,Brand C,Supplier Z,Depot 2,Manager 1,Section B,Purchase,Kg,User1,2024-07-15,Very High
7,10,2,826.28,183.82,6,Brand D,Supplier X,Depot 2,Manager 1,Section C,Return,Boxes,User2,2024-09-02,Very Low
88,81,65,595.0,445.9,3,Brand B,Supplier Z,Depot 3,Manager 3,Section C,Purchase,Boxes,User2,2024-02-28,Very High
12,17,13,218.1,147.42,10,Brand C,Supplier X,Depot 3,Manager 2,Section C,Purchase,Pieces,User2,2024-01-26,Low
66,71,36,76.55,111.36,3,Brand D,Supplier X,Depot 1,Manager 2,Section A,Sale,Boxes,User2,2024-02-27,High
3,10,2,480.43,435.28,11,Brand D,Supplier X,Depot 1,Manager 2,Section A,Return,Boxes,User3,2024-07-03,Very Low
73,57,33,315.3,118.32,6,Brand C,Supplier Z,Depot 3,Manager 2,Section A,Return,Boxes,User3,2024-03-27,High
45,39,25,357.03,426.47,19,Brand A,Supplier Y,Depot 1,Manager 1,Section A,Sale,Boxes,User3,2024-04-06,Perfect
86,89,54,364.17,424.88,13,Brand D,Supplier Y,Depot 2,Manager 2,Section B,Purchase,Pieces,User2,2024-05-02,Very High
98,100,71,951.07,278.47,4,Brand C,Supplier X,Depot 2,Manager 3,Section B,Sale,Pieces,User1,2024-04-30,Very High
22,20,8,445.45,327.81,8,Brand C,Supplier Z,Depot 2,Manager 2,Section A,Purchase,Pieces,User3,2024-06-21,Low
90,95,75,527.54,258.99,15,Brand D,Supplier Y,Depot 3,Manager 1,Section A,Sale,Boxes,User2,2024-12-01,Very High
11,24,12,166.09,83.87,19,Brand D,Supplier Y,Depot 2,Manager 1,Section C,Return,Kg,User3,2024-01-14,Low
3,8,5,557.15,263.25,17,Brand B,Supplier Z,Depot 1,Manager 2,Section B,Sale,Boxes,User3,2024-11-26,Very Low
7,1,5,473.88,23.41,17,Brand A,Supplier Z,Depot 1,Manager 2,Section A,Purchase,Pieces,User1,2024-10-26,Very Low
0,7,4,874.65,77.66,13,Brand C,Supplier X,Depot 3,Manager 1,Section B,Purchase,Pieces,User3,2024-02-15,Very Low
75,63,43,559.35,393.63,19,Brand B,Supplier Y,Depot 2,Manager 2,Section A,Purchase,Boxes,User1,2024-12-28,High
62,68,41,725.54,392.27,19,Brand C,Supplier X,Depot 3,Manager 2,Section C,Return,Boxes,User2,2024-05-11,High
43,32,28,276.34,219.99,16,Brand A,Supplier X,Depot 2,Manager 1,Section C,Return,Pieces,User2,2024-02-23,Perfect
26,42,21,482.69,441.08,9,Brand A,Supplier Z,Depot 2,Manager 3,Section C,Return,Pieces,User3,2024-09-20,Perfect
23,15,13,958.7,226.02,16,Brand B,Supplier Y,Depot 2,Manager 2,Section A,Return,Kg,User2,2024-10-31,Low
28,26,20,686.94,435.7,5,Brand B,Supplier Y,Depot 1,Manager 2,Section B,Sale,Boxes,User2,2024-06-10,Perfect
1,5,0,466.77,374.04,5,Brand A,Supplier X,Depot 2,Manager 2,Section A,Sale,Boxes,User2,2024-04-16,Very Low
88,100,75,158.95,401.23,20,Brand B,Supplier Z,Depot 1,Manager 3,Section A,Purchase,Pieces,User3,2024-06-13,Very High
68,51,43,502.05,71.66,4,Brand B,Supplier Y,Depot 3,Manager 1,Section C,Sale,Pieces,User2,2024-08-04,High
21,11,15,591.86,171.51,14,Brand A,Supplier Z,Depot 2,Manager 2,Section B,Purchase,Pieces,User1,2024-10-16,Low
11,25,15,111.31,72.72,4,Brand C,Supplier X,Depot 2,Manager 2,Section B,Sale,Pieces,User3,2024-03-18,Low
3,2,5,339.19,279.56,3,Brand C,Supplier Z,Depot 1,Manager 3,Section C,Return,Pieces,User1,2024-05-19,Very Low
54,70,37,781.03,215.25,3,Brand D,Supplier Z,Depot 1,Manager 3,Section C,Purchase,Kg,User2,2024-07-06,High
3,1,2,213.26,294.97,16,Brand A,Supplier Y,Depot 2,Manager 1,Section A,Return,Pieces,User3,2024-05-18,Very Low
86,99,58,994.21,14.51,6,Brand C,Supplier X,Depot 3,Manager 3,Section C,Sale,Boxes,User1,2024-07-22,Very High
74,52,34,896.75,251.9,18,Brand B,Supplier Z,Depot 1,Manager 2,Section C,Purchase,Boxes,User2,2024-08-06,High
7,4,2,850.56,191.88,5,Brand C,Supplier X,Depot 2,Manager 2,Section C,Sale,Kg,User2,2024-10-12,Very Low
92,78,60,172.43,54.87,19,Brand A,Supplier Y,Depot 3,Manager 1,Section A,Purchase,Pieces,User1,2024-09-07,Very High
31,27,27,339.38,137.18,20,Brand D,Supplier Y,Depot 3,Manager 3,Section A,Purchase,Kg,User2,2024-03-30,Perfect
59,69,35,369.88,117.45,10,Brand B,Supplier Z,Depot 2,Manager 1,Section C,Return,Boxes,User3,2024-03-27,High
67,61,34,489.82,407.79,12,Brand D,Supplier Z,Depot 1,Manager 2,Section B,Sale,Kg,User2,2024-09-19,High
52,74,39,682.53,35.31,14,Brand C,Supplier Z,Depot 3,Manager 3,Section A,Purchase,Pieces,User1,2024-04-14,High
7,0,5,516.87,455.35,8,Brand D,Supplier X,Depot 1,Manager 1,Section C,Purchase,Kg,User1,2024-05-13,Very Low
1,7,1,462.44,278.24,18,Brand D,Supplier Z,Depot 3,Manager 1,Section B,Purchase,Kg,User1,2024-07-05,Very Low
64,71,48,235.53,369.27,16,Brand B,Supplier Y,Depot 1,Manager 1,Section B,Purchase,Boxes,User1,2024-12-17,High
81,86,71,573.08,470.04,4,Brand C,Supplier X,Depot 1,Manager 1,Section A,Return,Kg,User1,2024-06-27,Very High
8,10,4,689.0,329.98,18,Brand D,Supplier X,Depot 3,Manager 2,Section C,Sale,Pieces,User3,2024-01-24,Very Low
6,5,3,61.63,202.3,10,Brand B,Supplier Y,Depot 1,Manager 3,Section C,Return,Kg,User2,2024-05-06,Very Low
21,22,14,447.7,101.0,13,Brand C,Supplier X,Depot 2,Manager 3,Section A,Return,Boxes,User1,2024-07-24,Low
16,13,10,618.01,14.51,11,Brand A,Supplier Y,Depot 2,Manager 3,Section B,Purchase,Pieces,User2,2024-01-11,Low
16,22,14,215.79,253.88,3,Brand B,Supplier Y,Depot 2,Manager 3,Section A,Purchase,Kg,User2,2024-06-17,Low
92,81,52,870.41,303.85,10,Brand B,Supplier Z,Depot 1,Manager 3,Section A,Return,Boxes,User2,2024-08-16,Very High
75,69,45,934.18,410.42,19,Brand D,Supplier Y,Depot 3,Manager 1,Section C,Purchase,Boxes,User3,2024-07-22,High
48,35,18,843.58,493.33,3,Brand C,Supplier Y,Depot 1,Manager 1,Section A,Return,Boxes,User2,2024-03-09,Perfect
85,80,76,530.24,125.04,15,Brand C,Supplier X,Depot 3,Manager 1,Section B,Return,Kg,User3,2024-05-14,Very High
98,91,60,860.21,172.09,4,Brand A,Supplier Y,Depot 2,Manager 2,Section C,Sale,Kg,User3,2024-09-29,Very High
50,36,27,603.31,367.53,7,Brand B,Supplier Y,Depot 1,Manager 2,Section A,Purchase,Pieces,User1,2024-07-26,Perfect
23,13,14,103.51,240.83,19,Brand A,Supplier Y,Depot 2,Manager 3,Section A,Sale,Pieces,User1,2024-10-27,Low
77,86,64,208.74,191.69,15,Brand B,Supplier Z,Depot 3,Manager 1,Section B,Return,Boxes,User2,2024-07-12,Very High
3,0,4,792.37,439.28,15,Brand A,Supplier Z,Depot 1,Manager 3,Section A,Purchase,Pieces,User3,2024-02-28,Very Low
76,79,72,668.68,379.76,3,Brand A,Supplier Y,Depot 3,Manager 3,Section B,Sale,Boxes,User3,2024-10-01,Very High
22,22,12,564.87,151.81,13,Brand B,Supplier X,Depot 3,Manager 3,Section B,Sale,Kg,User1,2024-09-26,Low
18,22,14,721.35,284.11,5,Brand C,Supplier X,Depot 1,Manager 1,Section C,Sale,Pieces,User1,2024-08-18,Low
2,7,3,349.18,280.99,5,Brand A,Supplier Z,Depot 1,Manager 2,Section A,Return,Boxes,User1,2024-09-24,Very Low
19,22,8,255.33,320.77,12,Brand C,Supplier X,Depot 3,Manager 1,Section B,Purchase,Boxes,User3,2024-11-25,Low
37,40,27,37.11,492.23,20,Brand C,Supplier Z,Depot 1,Manager 3,Section C,Sale,Pieces,User2,2024-04-04,Perfect
23,13,15,279.14,22.9,13,Brand D,Supplier X,Depot 2,Manager 2,Section A,Purchase,Boxes,User2,2024-04-13,Low
